분류,지역(시),지역(구),기관(시설)명1,기관(시설)명2,전화번호,홈페이지주소,주소,상세주소
사회복귀시설,대전광역시,중구,아름드리,,042-222-1140,www.ardr1140.or.kr,대전광역시 중구 대흥로 87 2층,
사회복귀시설,대전광역시,중구,꽃피는집,,070-7867-8338,cafe.naver.com/inblooming,대전광역시 중구 테미로 8,
사회복귀시설,대전광역시,서구,고운누리,,042-522-8875,blog.naver.com/h_people2006,대전광역시 서구 도마로25번길54 101호,
사회복귀시설,대전광역시,서구,사랑채,,042-525-8582,www.sarangche.or.kr/,대전광역시 서구 정림동로 29-11,
사회복귀시설,대전광역시,유성구,쉼터공동체,,042-825-8269,www.shimter8269.or.kr,대전광역시 유성구 세동로474-35,
사회복귀시설,대전광역시,유성구,보금자리,,042-824-1601,cafe.daum.net/bokumjary15,대전광역시 유성구 유성대로694번길 95,
사회복귀시설,대전광역시,대덕구,햇살한줌,,042-622-7018,,대전광역시 대덕구 한남로150번길 16,
사회복귀시설,대전광역시,대덕구,마중물,,042-582-2337,,대전광역시 대덕구 중리동로27번길 14-11,
사회복귀시설,울산광역시,남구,새마음정신문화센터,,052-275-1116,www.newsaemaum.or.kr,울산광역시 남구 화합로 105,로하스빌딩 6층
사회복귀시설,울산광역시,울주군,좋은친구들,,052-238-7643,www.u-goodfriends.com,울산광역시 울주군 온산읍 신경10길 12,
사회복귀시설,경기도,수원시 장안구,마음샘정신재활센터,,031-242-0877,www.ikpr.or.kr,경기도 수원시 장안구 경수대로 754번길,26-17
사회복귀시설,경기도,수원시 장안구,가로와세로,,031-258-0408,cafe.daum.net/gaase,경기도 수원시 장안구 광교산로 138번길 45,뉴골든타운 13동 201호
사회복귀시설,경기도,수원시 장안구,아람터,,031-253-2711,,경기도 수원시 장안구 광교산로138번길34,8동 201호
사회복귀시설,경기도,수원시 장안구,장안좋은집,,031-242-4401,cafe.naver.com/janganpositivehouse,경기도 수원시 장안구 경수대로 908번길,38-14
사회복귀시설,경기도,수원시 권선구,홀로서기,,031-226-0030,blog.daum.net/holrosun792,경기도 수원시 권선구 세권로 24,1층
사회복귀시설,경기도,수원시 권선구,집으로,,070-4177-4868,gotohome.or.kr,경기도 수원시 권선구 정조로 432번길,미영아파트 102동 104호
사회복귀시설,경기도,수원시 권선구,향기로운집,,070-4306-6838,blog.daum.net/wildcat010,경기도 수원시 권선구 세류3동 817-93번지,2층
사회복귀시설,경기도,수원시 권선구,행복샘,,031-242-6744,,경기도 수원시 권선구 정조로 432번길,미영아파트 106동 107호
사회복귀시설,경기도,수원시 팔달구,경기다사모,,031-256-2258,www.kgdasamo.com,경기도 수원시 팔달구 매산로 89,
사회복귀시설,경기도,수원시 팔달구,새봄,,031-251-0557,www.sebommental.co.kr,경기도 수원시 팔달구 인계동 경수대로 480,11-1번지 203호
사회복귀시설,경기도,수원시 팔달구,서희,,031-269-0180,www.seoheefare.kr,경기도 수원시 팔달구 동말로 47번길 33-1,
사회복귀시설,경기도,수원시 팔달구,네잎클로버,,031-248-9981,cafe.naver.com/4clover2013,경기도 수원시 팔달구 월드컵로 321번길 34-20,나동 2층 301호
사회복귀시설,경기도,수원시 영통구,도담도담,,031-273-0997,,경기도 수원시 영통구 영통로 130번길 45,
사회복귀시설,경기도,수원시 영통구,더숲,,070-7721-5951,,경기도 수원시 영통구 권광로 290번길 34-5,
사회복귀시설,경기도,성남시 수정구,고운누리,,031-753-2490,www.gounnuri.net,겅기도 성남시 수정구 산성대로 193,금성빌딩 5층
사회복귀시설,경기도,성남시 수정구,늘품가지,,031-625-9902,,경기도 성남시 수정구 성남대로,1263번길 2-13
사회복귀시설,경기도,성남시 중원구,해솔,,031-626-8062,,경기도 성남시 중원구 자혜로 16번길 28-1,401호
사회복귀시설,경기도,성남시 분당구,꿈터,,031-786-1004,www.visionh.co.kr,경기도 성남시 분당구 느티로 51번길 16-9,1층
사회복귀시설,경기도,부천시 원미구,동광임파워먼트센터,,032-323-3206,www.empowerment.or.kr,경기도 부천시 원미구 상동 부일로 191번길,30 동성프라자 701호
사회복귀시설,경기도,부천시 원미구,부천공동희망학교,,032-679-1902,bcmh2014.modoo.at,경기도 부천시 원미구 수도로 40-1 2층,
사회복귀시설,경기도,용인시 처인구,우리집,,031-335-8473,,경기도 용인시 처인구 금학로 277번길 8-4,
사회복귀시설,경기도,용인시 처인구,우리집2,,031-322-3911,,경기도 용인시 처인구 금학로 277번길 8-4,
사회복귀시설,경기도,안산시 상록구,힐링하우스,,031-481-0965,blog.naver.com/ansanhealing,경기도 안산시 상록구 석호공원로 2길7,401호
사회복귀시설,경기도,평택시,어울림,,031-618-7293,cafe.daum.net/pt-develop,경기도 평택시 문화촌로 10번지,301동 106호
사회복귀시설,경기도,평택시,해피하우스,,031-657-6223,cafe.daum.net/pt-develop,경기도 평택시 통미로59번길31,마동 204호
사회복귀시설,경기도,평택시,다정다감,,070-8964-5146,ran9818.blog.me,경기도 평택시 점촌1로 6번길 60번지,302호
사회복귀시설,경기도,시흥시,아름다운세상,,031-492-9955,cafe.daum.net/BWORLD,경기도 시흥시 군자로 466번길 37,
사회복귀시설,경기도,화성시,사랑밭,,031-376-5690,www.sarangbat.or.kr,경기도 화성시 10 용사로 661-69,
사회복귀시설,경기도,화성시,해바라기,,031-376-3261,www.ksh1995.org,경기도 화성시 남여울1길 26-8 3층,
사회복귀시설,경기도,화성시,남양집,,031-376-0797,www.ksh1995.org,경기도 화성시 금곡로 68-6 101호,
사회복귀시설,경기도,화성시,남희,,031-269-0180,,경기도 화성시 현대기아로 400번길 54,
사회복귀시설,경기도,화성시,길벗,,031-226-7951,,경기도 화성시 효행로 817-8,라동 112호
사회복귀시설,경기도,화성시,사랑나눔,,070-8223-2816,,경기도 화성시 복만터길 72번길 7-18,
사회복귀시설,경기도,안성시,동그라미,,031-677-1060,,경기도 안성시 금광면 베티로 702-16,
사회복귀시설,경기도,안성시,달팽이의꿈,,031-677-1060,cafe.naver.com/choiyun41.cafe,경기도 안성시 금광면 베티로 702-16,
사회복귀시설,경기도,오산시,늘푸름,,031-373-1900,www.nulpoorum.org,경기도 오산시 은여울로 59,
사회복귀시설,경기도,오산시,새동네,,031-376-9129,www.ksh1995.org,경기도 오산시 현충로 72번길 14,104동 102호
사회복귀시설,경기도,오산시,희망집,,031-372-5410,www.ksh1995.org,경기도 오산시 경기동로 8번길 28,라동 102호
사회복귀시설,경기도,고양시 일산동구,카프이용센터,,031-810-9251,www.karfcenter.or.kr,경기도 고양시 일산동구 일산로 86,
사회복귀시설,경기도,고양시 일산동구,새희망둥지,,031-977-9780,blog.daum.net/doonggee,경기도 고양시 일산동구 상지석길 443,
사회복귀시설,경기도,남양주시,목화밭,,031-595-5068,mokhuwa.114up.co.kr/,경기도 남양주시 경춘로양골2길 11-6,금성리츠빌 B동 201호
사회복귀시설,경기도,의정부시,이레사회복귀시설,,031-856-1500,www.yire.or.kr,경기도 의정부시 호국로 1304 제이에스베네스트 301호,
사회복귀시설,경기도,파주시,금촌혜민의 집,,031-948-1191,WAZZANG.NET/0319460023,경기도 파주시 조리읍 능안로 87,1동 303호
사회복귀시설,경기도,포천시,하누리,,,,운영준비중,
사회복귀시설,강원도,춘천시,우리내꿈터,,033-255-0661,ccmrc.blog.me,강원도 춘천시 중앙로 104-1,
사회복귀시설,강원도,춘천시,평화의집,,033-241-7929,www.033-241-7929.kti114.net,강원도 춘천시 춘천로 281번길 14-6,
사회복귀시설,강원도,원주시,별자리,,033-747-1127,,강원도 원주시 소초면 둔둔로 217-19,
사회복귀시설,강원도,강릉시,참좋은집,,033-651-6293~4,blog.naver.com/chamzip,강원도 강릉시 강릉대로419번길 42,
사회복귀시설,강원도,동해시,무주리,,033-534-8977,cafe.daum.net/noalcoholtown/,강원도 동해시 월평로49,규수방 아파트 102동 504호
사회복귀시설,충청북도,청주시 흥덕구,우리들정신건강센터,,043-267-5835,www.woorideul.or.kr,충청북도 청주시 흥덕구 청남로 2089번지,
사회복귀시설,충청북도,청주시 흥덕구,청주정신건강센터,,043-285-0102,www.cjmhc.or.kr,충청북도 청주시 흥덕구 청남로2124,리드빌딩 3층
사회복귀시설,충청북도,충주시,충주어울림센터,,043-856-0509,,충청북도 충주시 도장관주로 34-12,
사회복귀시설,충청북도,충주시,해피하우스다솜,,043-856-2001,www.happydasom.or.kr,충청북도 충주시 대소원면 창현로 654-17,
사회복귀시설,충청북도,청원군,디딤터,,043-269-0145,www.didimter.com,충청북도 청원군 현도면 우록4길 126,
사회복귀시설,충청북도,청원군,청원사회복귀시설,,043-213-2009,,충청북도 청원군 북이면 신대석성로,121-11
사회복귀시설,충청북도,영동군,소망원,,043-745-9971,,충청북도 영동군 영동읍 오정길 316,
사회복귀시설,충청북도,영동군,늘소망원,,043-745-9971,,충청북도 영동군 영동읍 오정길 316-2,
사회복귀시설,충청북도,증평군,라파의집,,043-838-3112,,충청북도 증평군 증평읍 외룡길 32-24,
사회복귀시설,충청북도,괴산군,닛시복지마을,,043-833-7549,,충청북도 괴산군 문광면 흑석2길 20-148,
사회복귀시설,충청남도,천안시 동남구,푸름사회복귀시설,,041-622-5279,,충청남도 천안시 동남구 원성1길 27,
사회복귀시설,충청남도,천안시 동남구,다우리공동생활가정,,041-622-3651,cafe.naver.com/daurihome,충청남도 천안시 동남구 고재15길 19-4,
사회복귀시설,충청남도,천안시 동남구,좋은세상사회복귀시설,,041-523-3328,www.good3328.co.kr,충청남도 천안시 동남구 구성12길 28-1,
사회복귀시설,충청남도,천안시 동남구,선재원사회복귀시설,,041-554-0315,sunjae.dothome.co.kr,충청남도 천안시 동남구 구성1길 11,
사회복귀시설,충청남도,천안시 동남구,천안사회복귀시설,,041-555-4467,,충청남도 천안시 동남구 구성 6길 45,
사회복귀시설,충청남도,천안시 동남구,행복의꿈사회복귀시설,,041-577-2859,cafe.naver.com/dreamofbutterfly,충청남도 천안시 동남구 다가13길 17,
사회복귀시설,충청남도,천안시 동남구,희망사회복귀시설,,041-579-7768,www.hms6559.co.kr,충청남도 천안시 동남구 고재24길 5,
사회복귀시설,충청남도,천안시 동남구,품사회복귀시설,,070-7525-5000,blog.daum.net/bridging-heart,충청남도 천안시 동남구 양지 19길 12-13,
사회복귀시설,충청남도,천안시 서북구,비타민,,041-578-4774,www.vitaminch.kr,충청남도 천안시 서북구 월봉7길 54,
사회복귀시설,충청남도,천안시 서북구,마음터,,041-592-7522,cafe.daum.net/maumter2011,충청남도 천안시 서북구 서부8길 10,3층
사회복귀시설,충청남도,천안시 서북구,나비의꿈,,041-522-0048,,충청남도 천안시 서북구 선영2길 7,
사회복귀시설,충청남도,아산시,좋은이웃,,041-544-4581,www.goodness.or.kr,충청남도 아산시 음봉면 음봉로 681번길,75
사회복귀시설,충청남도,아산시,보금자리,,041-545-0054,cafe.daum.net/asanbogumjari,충청남도 아산시 초사길 3-88,
사회복귀시설,충청남도,아산시,가온누리,,041-548-3375,cafe.naver.com/gaonnuri3375,충청남도 아산시 번영로 169번길 6-5,
사회복귀시설,충청남도,계룡시,세움공동체,,042-544-3398,,충청남도 계룡시 엄사면 번영8길 15-2,
사회복귀시설,충청남도,부여군,정다운집,,041-837-0675,www.junghouse.net,충청남도 부연군 외산면 외산로79번길 31,영진빌라 1동 101호
사회복귀시설,충청남도,예산군,샤론의집,,041-334-7952,,충청남도 예산군 예산읍 간양길 256,
사회복귀시설,충청남도,홍성군,라온의 집,,041-631-2610,www4.uilwon.org/,충청남도 홍성군 홍성읍 대내길 97번지,
사회복귀시설,세종특별자치시,,늘푸른집,,044-868-0210,www.green0210.hompee.com,세종특별자치시 연서면 효교로 135-22,
사회복귀시설,전라북도,전주시 완산구,마음건강복지관,,063-232-5558,www.mhwc.or.kr,전라북도 전주시 완산구 물왕멀2길,20-29
사회복귀시설,전라북도,전주시 완산구,마음건강회복홈,,063-224-7032,www.mhwc.or.kr,전라북도 전주시 완산구 물왕멀2길 25,
사회복귀시설,전라북도,전주시 덕진구,아름다운세상,,063-244-2816~7,www.sharemind.co.kr,전라북도 전주시 덕진구 아중7길 9-5,
사회복귀시설,전라북도,전주시 덕진구,아름다운집,,070-8201-2816,blog.daum.net/beauty-home,전라북도 전주시 덕진구 인교9길 11,아중지1 401호
사회복귀시설,전라북도,전주시 덕진구,꿈이있는집,,070-7561-3714,blog.daum.net/beauty-home,전라북도 전주시 덕진구 아중1길 23-3,퓨처빌B 402호
사회복귀시설,전라북도,군산시,희망의그루터기,,063-442-4597,www.hope4599.com,전라북도 군산시 둔배미길 6-6,
사회복귀시설,전라북도,군산시,희망의쉼터,,063-442-4599,www.hope4599.com,전라북도 군산시 둔배미길 6-2,
사회복귀시설,전라북도,익산시,둥근마음재활원,,063-841-6446,둥근마음.kr,전라북도 익산시 목천로 229,
사회복귀시설,전라북도,익산시,둥근나래꿈여성홈,,070-4099-3934,,전라북도 익산시 목천로 229 3층,
사회복귀시설,전라북도,익산시,보배정신건강상담센터,,063-857-4031,www.vision2004.org,전라북도 익산시 인북로 2길 53번지,
사회복귀시설,전라북도,익산시,참마음재활원,,063-837-6446,,전라북도 익산시 보석로 2길 10-4,
사회복귀시설,전라북도,정읍시,마음사랑의집,,063-533-8233,www.maumsarangzip.com,전라북도 정읍시 벚꽃로323번지,
사회복귀시설,전라북도,남원시,성일유엔아이,,063-634-2344,www.visionsungill.co.kr,전라북도 남원시 사매면 춘향로,822-129
사회복귀시설,전라북도,김제시,서로돕는마을,,063-544-3380,www.helpvillage.or.kr,전라북도 김제시 금구면 낙산1길 46,
사회복귀시설,전라북도,완주군,한사랑,,063-232-7567,www.hansarangzzang.com,전라북도 완주군 상관면 신리로 61,
사회복귀시설,전라북도,진안군,소망의집,,063-432-2194,www.somang-house.co.kr,전라북도 진안군 진안읍 원반월안길 39-2,
사회복귀시설,전라북도,장수군,장수보건복지센터,,063-351-7114,www.jangsulove.com,전라북도 장수군 장수읍 장천로 400,
사회복귀시설,전라북도,임실군,동행,,063-643-0764,www.go-with.co.kr,전라북도 임실군 임실읍 호국로 1716-15,
